objectid,age,gender
6130c1144a00cdf42425f058,42.0,-1.0
61307433627bfbae31cd24fe,22.0,-1.0
611626b131ee975e584d3979,55.0,-1.0
61307408627bfbae31cd21a8,73.0,1.0
613073b2627bfbae31cd1b5b,67.0,-1.0
6116295731ee975e584d6d82,58.0,1.0
613fecc7bba4618becada175,80.0,-1.0
61307408627bfbae31cd21a6,82.0,1.0
613073f8627bfbae31cd2086,57.0,-1.0
611627dc31ee975e584d5060,47.0,1.0
611627de31ee975e584d508b,31.0,1.0
61307326627bfbae31cd10df,32.0,-1.0
613072c0627bfbae31cd0926,63.0,-1.0
6116267831ee975e584d3538,40.0,-1.0
6116273931ee975e584d43f6,71.0,1.0
61307391627bfbae31cd18fa,47.0,-1.0
6194d728609d25628d41caf5,78.0,1.0
6130c41e4a00cdf424262850,60.0,-1.0
6194d63a609d25628d41c408,76.0,1.0
6130c2114a00cdf42426024c,62.0,1.0
6130bfe24a00cdf42425dad0,89.0,1.0
611628e131ee975e584d6436,40.0,1.0
61307414627bfbae31cd2296,70.0,-1.0
61307305627bfbae31cd0e5e,62.0,1.0
611626f831ee975e584d3f36,68.0,1.0
6194d955609d25628d41db1c,82.0,1.0
611627d831ee975e584d500a,26.0,-1.0
6116271031ee975e584d40f1,36.0,1.0
6130bd954a00cdf42425b0e5,58.0,1.0
611626c331ee975e584d3af2,32.0,-1.0
6130c2214a00cdf424260375,50.0,1.0
6194d5da609d25628d41c133,72.0,1.0
613feccabba4618becada198,76.0,1.0
611626e831ee975e584d3dfe,62.0,1.0
611627bb31ee975e584d4dfb,61.0,-1.0
613072a8627bfbae31cd074a,64.0,1.0
6130c4004a00cdf42426260f,76.0,-1.0
611625fd31ee975e584d2c25,78.0,-1.0
6194d600609d25628d41c251,77.0,1.0
6130c1634a00cdf42425f5ed,49.0,-1.0
6130c3ca4a00cdf4242621b4,78.0,1.0
611625fc31ee975e584d2c07,53.0,1.0
613feb0ebba4618becad9067,81.0,-1.0
6130c4414a00cdf424262ad8,30.0,-1.0
6194d638609d25628d41c3fe,69.0,-1.0
6130c3084a00cdf424261397,52.0,-1.0
6194da27609d25628d41e139,60.0,1.0
6116261631ee975e584d2e02,72.0,1.0
613feb40bba4618becad9245,68.0,1.0
6130c0844a00cdf42425e607,42.0,-1.0
6130c1ef4a00cdf42425ffda,61.0,-1.0
6130c3884a00cdf424261ccb,61.0,1.0
6194d631609d25628d41c3c5,50.0,-1.0
6194d994609d25628d41dcf6,63.0,1.0
6130bf814a00cdf42425d3bc,65.0,-1.0
6116285c31ee975e584d59dc,65.0,-1.0
6130bd364a00cdf42425aa23,19.0,1.0
6130bf864a00cdf42425d416,53.0,-1.0
61307315627bfbae31cd0f88,78.0,-1.0
6194d5c2609d25628d41c085,82.0,1.0
613fec56bba4618becad9d1f,52.0,1.0
6130c1924a00cdf42425f942,78.0,1.0
613fec73bba4618becad9e37,74.0,1.0
6116297431ee975e584d6fb7,68.0,-1.0
6130c3644a00cdf424261a29,81.0,-1.0
613fee94bba4618becadb3c8,81.0,1.0
613fec1fbba4618becad9b05,52.0,1.0
6194d6de609d25628d41c8d0,76.0,-1.0
6130c10e4a00cdf42425efe5,69.0,1.0
6194d87c609d25628d41d4cc,76.0,1.0
6116284431ee975e584d57f4,84.0,1.0
611627c731ee975e584d4ed2,30.0,1.0
6116273131ee975e584d4363,63.0,-1.0
6130be104a00cdf42425b9b0,34.0,-1.0
611626a331ee975e584d3865,54.0,-1.0
6194d8cb609d25628d41d71e,56.0,1.0
6194dad2609d25628d41e62b,20.0,1.0
613fec32bba4618becad9bbe,66.0,-1.0
6194d9af609d25628d41ddbd,55.0,1.0
6116265431ee975e584d329f,59.0,1.0
613072fb627bfbae31cd0d8a,61.0,1.0
6194d58a609d25628d41bef7,49.0,-1.0
6130c2af4a00cdf424260dd0,84.0,-1.0
6130c2234a00cdf4242603a8,53.0,-1.0
613fedafbba4618becadaaaf,60.0,-1.0
6130c1254a00cdf42425f190,60.0,-1.0
6194d826609d25628d41d253,79.0,-1.0
613fec02bba4618becad99ee,22.0,-1.0
6116257131ee975e584d21dd,78.0,1.0
6130c38c4a00cdf424261d17,51.0,1.0
6116275931ee975e584d4665,87.0,-1.0
61307360627bfbae31cd154c,81.0,1.0
613feaa4bba4618becad8c58,40.0,-1.0
6116276e31ee975e584d47fa,56.0,-1.0
6130c23a4a00cdf424260561,72.0,1.0
6116284b31ee975e584d5888,88.0,-1.0
6130c38d4a00cdf424261d25,68.0,1.0
6130c0584a00cdf42425e30e,9.0,1.0
6130c2d34a00cdf424261016,52.0,-1.0
611627b631ee975e584d4d9b,72.0,-1.0
6116284e31ee975e584d58c1,58.0,1.0
6116289231ee975e584d5e37,86.0,1.0
6194d580609d25628d41bea8,82.0,-1.0
6130be6c4a00cdf42425bfd1,50.0,-1.0
6130c11d4a00cdf42425f0f4,53.0,-1.0
6130bfc84a00cdf42425d8f3,72.0,-1.0
61307334627bfbae31cd11f2,88.0,-1.0
6130c2744a00cdf4242609a3,71.0,-1.0
6130be944a00cdf42425c2a6,65.0,1.0
6130c3a04a00cdf424261e81,70.0,1.0
6130c15c4a00cdf42425f56c,70.0,1.0
6130c1e84a00cdf42425ff6c,62.0,1.0
6194d579609d25628d41be76,54.0,1.0
6130c3d84a00cdf424262307,69.0,1.0
6116258331ee975e584d232c,64.0,-1.0
613073e6627bfbae31cd1f2b,49.0,1.0
6116295c31ee975e584d6de7,33.0,1.0
611627bc31ee975e584d4e0e,69.0,1.0
613feddabba4618becadac79,59.0,-1.0
6116262931ee975e584d2f69,71.0,-1.0
6130bdba4a00cdf42425b392,60.0,1.0
6116260631ee975e584d2cce,85.0,-1.0
613fed60bba4618becada77e,48.0,-1.0
6116290531ee975e584d66d4,56.0,1.0
6130736e627bfbae31cd164d,22.0,-1.0
6194d971609d25628d41dbeb,26.0,-1.0
6130c45a4a00cdf424262cb9,86.0,1.0
613fedd0bba4618becadac07,74.0,1.0
613feb86bba4618becad94f7,72.0,-1.0
61307337627bfbae31cd122c,42.0,1.0
6194d881609d25628d41d4f5,78.0,1.0
613feda7bba4618becadaa6c,59.0,1.0
6194da51609d25628d41e26f,84.0,1.0
6130c17b4a00cdf42425f79a,18.0,1.0
6130bd204a00cdf42425a872,83.0,-1.0
6116277631ee975e584d4897,75.0,-1.0
6116271431ee975e584d4141,51.0,1.0
611625d131ee975e584d28e4,32.0,1.0
6130c1ac4a00cdf42425fb31,83.0,1.0
6194d68f609d25628d41c680,73.0,1.0
6130c3cb4a00cdf4242621e0,65.0,-1.0
6194d751609d25628d41cc25,55.0,-1.0
6130bf1f4a00cdf42425ccc3,64.0,1.0
6116288831ee975e584d5d6f,62.0,1.0
6116275d31ee975e584d46af,74.0,1.0
611625f031ee975e584d2b17,80.0,1.0
613fee3bbba4618becadb04d,70.0,-1.0
6130bf7c4a00cdf42425d34d,31.0,-1.0
6116269a31ee975e584d37a9,62.0,-1.0
6130c0614a00cdf42425e3ac,46.0,1.0
613073a8627bfbae31cd1aab,82.0,-1.0
6130c4514a00cdf424262c07,29.0,1.0
613073de627bfbae31cd1ea2,65.0,-1.0
6130c3c24a00cdf42426210b,53.0,1.0
613fec2dbba4618becad9b8d,73.0,1.0
6116253a31ee975e584d1db7,59.0,1.0
6130c04c4a00cdf42425e24a,58.0,1.0
6116289e31ee975e584d5f28,44.0,-1.0
6116277231ee975e584d4850,71.0,-1.0
6130c3534a00cdf4242618f1,73.0,1.0
6194d969609d25628d41dbae,51.0,-1.0
6194d699609d25628d41c6cd,79.0,1.0
6130c1724a00cdf42425f6f5,17.0,1.0
6130be034a00cdf42425b8bf,29.0,1.0
613fecd8bba4618becada21f,88.0,1.0
6194d6a3609d25628d41c717,39.0,-1.0
613072f7627bfbae31cd0d3b,66.0,1.0
6194d693609d25628d41c6a1,24.0,1.0
611625da31ee975e584d2986,47.0,-1.0
6130c4124a00cdf42426275f,71.0,1.0
611625f831ee975e584d2bbb,46.0,-1.0
6130c46a4a00cdf424262df3,86.0,1.0
6130c3a44a00cdf424261ecd,84.0,-1.0
613feb53bba4618becad9300,60.0,-1.0
6116269b31ee975e584d37be,79.0,-1.0
6116270a31ee975e584d4089,49.0,-1.0
6116269e31ee975e584d37ff,74.0,1.0
6130bf964a00cdf42425d541,80.0,1.0
6130c2214a00cdf424260374,68.0,-1.0
6116281031ee975e584d5426,79.0,1.0
6130bd1f4a00cdf42425a851,64.0,-1.0
6194d6b7609d25628d41c7a9,80.0,-1.0
6130c3834a00cdf424261c69,74.0,1.0
6116265231ee975e584d327d,69.0,1.0
6116265c31ee975e584d3328,31.0,1.0
6130c0ac4a00cdf42425e8bc,72.0,1.0
613fed69bba4618becada7d4,51.0,-1.0
6130bd5f4a00cdf42425ad10,82.0,1.0
6194d584609d25628d41becc,76.0,-1.0
6116285531ee975e584d594e,84.0,1.0
6130c4204a00cdf424262879,55.0,1.0
6130c0394a00cdf42425e0e5,26.0,-1.0
6116271531ee975e584d4151,56.0,-1.0
6130c34e4a00cdf424261895,82.0,-1.0
6116281431ee975e584d5479,71.0,1.0
6130c07b4a00cdf42425e55c,54.0,1.0
613fec09bba4618becad9a30,87.0,1.0
6130c4684a00cdf424262dd8,89.0,-1.0
6116261631ee975e584d2dfa,83.0,-1.0
6194d878609d25628d41d4b1,53.0,1.0
6194d710609d25628d41ca45,68.0,1.0
613fec2dbba4618becad9b8b,30.0,-1.0
6116264731ee975e584d31a2,56.0,1.0
6116295d31ee975e584d6e08,63.0,1.0
6130c12a4a00cdf42425f1e5,79.0,-1.0
61307461627bfbae31cd2892,82.0,-1.0
6130bda34a00cdf42425b1dc,53.0,-1.0
6130be4c4a00cdf42425bda6,62.0,-1.0
6194da32609d25628d41e18b,61.0,1.0
6130bf8a4a00cdf42425d44f,50.0,-1.0
6116284731ee975e584d5830,54.0,-1.0
613fed12bba4618becada471,34.0,-1.0
613fee4dbba4618becadb0f9,78.0,1.0
611625eb31ee975e584d2ac2,56.0,-1.0
611625fe31ee975e584d2c3c,47.0,1.0
6130c4814a00cdf424262fb9,6.0,1.0
6194d7ff609d25628d41d130,51.0,-1.0
6130c1fa4a00cdf4242600a6,40.0,1.0
6130741b627bfbae31cd2320,33.0,-1.0
6130c2074a00cdf424260197,75.0,1.0
611627f731ee975e584d5250,76.0,1.0
611627f731ee975e584d5251,67.0,1.0
613feaeebba4618becad8f2d,47.0,1.0
6130c02d4a00cdf42425e016,68.0,1.0
6116264331ee975e584d3157,60.0,-1.0
613fecc5bba4618becada15f,54.0,1.0
611627a531ee975e584d4c45,67.0,-1.0
61307484627bfbae31cd2b55,63.0,-1.0
611627bf31ee975e584d4e3b,50.0,-1.0
613febd7bba4618becad9830,66.0,1.0
6130c2d74a00cdf424261055,60.0,-1.0
6194d570609d25628d41be35,41.0,-1.0
613073c6627bfbae31cd1cd1,62.0,1.0
6130c46c4a00cdf424262e1c,69.0,1.0
6130bdfc4a00cdf42425b831,54.0,1.0
6130c05e4a00cdf42425e377,65.0,1.0
6194d78c609d25628d41cde1,48.0,-1.0
6130731f627bfbae31cd1056,64.0,-1.0
6130c2f64a00cdf424261253,61.0,-1.0
6130c32e4a00cdf424261644,62.0,1.0
6194d8d4609d25628d41d764,87.0,-1.0
6130c40f4a00cdf424262731,59.0,1.0
6194d623609d25628d41c35b,69.0,1.0
611628ad31ee975e584d603a,57.0,1.0
6194d961609d25628d41db71,34.0,1.0
6130740a627bfbae31cd21d9,22.0,1.0
6194d8ef609d25628d41d82c,38.0,1.0
611625cf31ee975e584d28bd,83.0,-1.0
613fec69bba4618becad9dd1,78.0,-1.0
6130c1454a00cdf42425f3d0,50.0,1.0
61307350627bfbae31cd1418,62.0,-1.0
6116257f31ee975e584d22e1,33.0,1.0
6130bf174a00cdf42425cc2a,47.0,1.0
6130c4274a00cdf4242628f3,61.0,1.0
613074b3627bfbae31cd2ef6,49.0,-1.0
6130741f627bfbae31cd237b,56.0,-1.0
6116260831ee975e584d2cfc,64.0,1.0
611628e931ee975e584d64d2,75.0,-1.0
613feb7fbba4618becad94c2,65.0,1.0
61307336627bfbae31cd1214,28.0,-1.0
6130bde24a00cdf42425b632,61.0,-1.0
6130bffc4a00cdf42425dc95,63.0,-1.0
6116263931ee975e584d309b,66.0,1.0
6116277731ee975e584d48b4,60.0,1.0
613fed33bba4618becada5b0,66.0,-1.0
6130c43a4a00cdf424262a64,73.0,1.0
613074a7627bfbae31cd2e07,49.0,-1.0
611626f931ee975e584d3f47,78.0,1.0
6194d8b0609d25628d41d659,20.0,-1.0
6130bee34a00cdf42425c86d,44.0,-1.0
613fed0bbba4618becada426,76.0,-1.0
6194d6d8609d25628d41c8a0,49.0,1.0
6130744c627bfbae31cd26f1,64.0,-1.0
6194d7d5609d25628d41cff3,67.0,1.0
6130bd6a4a00cdf42425add5,60.0,-1.0
6130bf644a00cdf42425d19a,65.0,-1.0
6116253d31ee975e584d1df4,32.0,1.0
6130c21e4a00cdf42426033b,80.0,1.0
6130bedd4a00cdf42425c7fb,83.0,1.0
613feba3bba4618becad9616,69.0,1.0
6130c4764a00cdf424262ed9,38.0,-1.0
6130c4424a00cdf424262af2,68.0,1.0
6194d683609d25628d41c628,55.0,1.0
613fed05bba4618becada3ee,49.0,-1.0
6194d97b609d25628d41dc38,54.0,1.0
6130c1854a00cdf42425f856,72.0,1.0
6116280431ee975e584d5344,21.0,-1.0
61307371627bfbae31cd1687,58.0,1.0
613fee5fbba4618becadb1b4,77.0,1.0
613feb7cbba4618becad9499,44.0,1.0
6130c1234a00cdf42425f164,72.0,1.0
6194d85e609d25628d41d3f3,41.0,1.0
6116293231ee975e584d6a8d,72.0,1.0
6130c2b14a00cdf424260de6,64.0,1.0
613feb34bba4618becad91d4,61.0,-1.0
6130c2704a00cdf42426094d,58.0,-1.0
6130be014a00cdf42425b88c,45.0,1.0
6130be404a00cdf42425bce0,50.0,-1.0
6130c3464a00cdf42426180e,89.0,-1.0
613fed79bba4618becada87c,76.0,-1.0
6130bd8e4a00cdf42425b05b,53.0,-1.0
6130be944a00cdf42425c2ae,69.0,1.0
61307354627bfbae31cd145f,86.0,-1.0
613febf8bba4618becad9984,74.0,-1.0
613feb26bba4618becad914d,18.0,1.0
611627e931ee975e584d5156,85.0,-1.0
6194da0f609d25628d41e087,56.0,-1.0
6194d75f609d25628d41cc95,52.0,-1.0
6130c0374a00cdf42425e0c9,76.0,1.0
6130c0d04a00cdf42425eb52,52.0,1.0
61307456627bfbae31cd27ba,52.0,1.0
6130c3ba4a00cdf424262063,59.0,1.0
6130bf124a00cdf42425cbcf,63.0,1.0
6130bdd74a00cdf42425b585,85.0,-1.0
6130bfa44a00cdf42425d640,67.0,1.0
611628a731ee975e584d5fcb,54.0,1.0
613fec04bba4618becad9a04,23.0,-1.0
6130c0454a00cdf42425e1cf,49.0,-1.0
6130bdec4a00cdf42425b6f4,64.0,1.0
6116280531ee975e584d5362,67.0,1.0
6130c36a4a00cdf424261a95,73.0,-1.0
6130c1e44a00cdf42425ff20,55.0,-1.0
613073bf627bfbae31cd1c57,26.0,-1.0
6130bdea4a00cdf42425b6c9,61.0,1.0
6116261431ee975e584d2ddd,38.0,-1.0
6116273431ee975e584d438f,80.0,1.0
6130bf794a00cdf42425d316,53.0,1.0
6130bd974a00cdf42425b103,53.0,-1.0
6116282931ee975e584d560e,68.0,1.0
613072b9627bfbae31cd089b,83.0,1.0
613fecf4bba4618becada34a,72.0,1.0
6130beb04a00cdf42425c4b2,80.0,1.0
6130c3714a00cdf424261b0e,51.0,1.0
6130c3ee4a00cdf4242624c9,80.0,1.0
613febf0bba4618becad993a,82.0,1.0
613fedeabba4618becadad1e,48.0,-1.0
613fed02bba4618becada3c7,83.0,-1.0
6130bf474a00cdf42425cf95,42.0,-1.0
6116286031ee975e584d5a27,40.0,1.0
6116285a31ee975e584d59a6,65.0,1.0
613febcfbba4618becad97d2,79.0,-1.0
611627fe31ee975e584d52e6,15.0,-1.0
611627a131ee975e584d4bf3,52.0,1.0
6130bda24a00cdf42425b1ce,44.0,1.0
6116275431ee975e584d4608,83.0,-1.0
6130c1c54a00cdf42425fcec,67.0,1.0
6130bfae4a00cdf42425d6f5,76.0,1.0
6116297e31ee975e584d706f,67.0,1.0
613feb73bba4618becad943c,75.0,-1.0
6130bfc34a00cdf42425d898,43.0,-1.0
611627c831ee975e584d4eed,51.0,1.0
6130bdaa4a00cdf42425b260,58.0,-1.0
613fee62bba4618becadb1d5,66.0,1.0
6116273631ee975e584d43c5,81.0,-1.0
6116293931ee975e584d6b19,63.0,1.0
6130bf1f4a00cdf42425ccbf,57.0,1.0
611628c031ee975e584d61ac,58.0,1.0
6194d596609d25628d41bf48,52.0,1.0
6116280831ee975e584d539c,69.0,-1.0
613fee39bba4618becadb033,29.0,-1.0
6116257831ee975e584d2262,53.0,1.0
6194d8a2609d25628d41d5ea,31.0,1.0
6130c1384a00cdf42425f2de,86.0,-1.0
6130c2084a00cdf42426019f,74.0,-1.0
613fed90bba4618becada96f,55.0,1.0
6130bd814a00cdf42425af77,79.0,-1.0
6130beac4a00cdf42425c46c,28.0,1.0
6194da98609d25628d41e47e,40.0,1.0
6194d615609d25628d41c2f1,67.0,1.0
6130c1e94a00cdf42425ff73,42.0,-1.0
6130c07d4a00cdf42425e58d,62.0,-1.0
6194d94b609d25628d41dad1,69.0,-1.0
611628f431ee975e584d6599,59.0,1.0
6130c2924a00cdf424260bb7,46.0,-1.0
6194d7eb609d25628d41d097,42.0,1.0
611626c631ee975e584d3b37,54.0,-1.0
6194d664609d25628d41c53e,68.0,1.0
613fee71bba4618becadb270,70.0,-1.0
613febe7bba4618becad98d7,22.0,1.0
6130bd724a00cdf42425ae60,77.0,1.0
613073c0627bfbae31cd1c6e,70.0,1.0
6116289531ee975e584d5e68,55.0,1.0
6194d99f609d25628d41dd45,51.0,1.0
6130c3324a00cdf424261692,78.0,-1.0
6130c2084a00cdf4242601a2,39.0,1.0
6130bf514a00cdf42425d049,70.0,-1.0
6130c1fa4a00cdf4242600ac,89.0,-1.0
6130bf3a4a00cdf42425cea7,43.0,1.0
6116298831ee975e584d711f,87.0,-1.0
6194d57b609d25628d41be82,64.0,1.0
6130be734a00cdf42425c04e,64.0,1.0
6116283331ee975e584d56bd,71.0,-1.0
613feae8bba4618becad8ef2,58.0,-1.0
611626cc31ee975e584d3ba6,72.0,1.0
61307306627bfbae31cd0e67,71.0,1.0
6130c2734a00cdf424260986,76.0,-1.0
6130c3564a00cdf424261921,71.0,1.0
6130746e627bfbae31cd298a,85.0,1.0
613072d7627bfbae31cd0ae8,75.0,1.0
6130c3c14a00cdf4242620f4,49.0,1.0
6130c01f4a00cdf42425df1e,78.0,-1.0
6116284731ee975e584d5834,63.0,-1.0
6194d640609d25628d41c433,63.0,-1.0
613fea98bba4618becad8be5,61.0,1.0
6116279031ee975e584d4aa2,55.0,1.0
6130c2ed4a00cdf4242611c3,89.0,1.0
6130bf034a00cdf42425cac7,57.0,-1.0
611628a331ee975e584d5f85,63.0,1.0
6130740b627bfbae31cd21ee,70.0,1.0
6130c2894a00cdf424260b18,19.0,-1.0
6194d684609d25628d41c633,68.0,1.0
611625d931ee975e584d2970,46.0,1.0
6130be014a00cdf42425b88b,15.0,-1.0
6130c39a4a00cdf424261e1b,66.0,1.0
6130c0ee4a00cdf42425ed8c,73.0,1.0
6116256b31ee975e584d215d,52.0,-1.0
6130c4724a00cdf424262e8a,82.0,-1.0
6116276631ee975e584d4760,36.0,1.0
6130bebe4a00cdf42425c5b1,86.0,1.0
6116271631ee975e584d416c,57.0,-1.0
6130c0634a00cdf42425e3c7,53.0,1.0
6130bf974a00cdf42425d552,57.0,1.0
6130c0d24a00cdf42425eb88,38.0,-1.0
6194d5dd609d25628d41c14a,33.0,-1.0
6116290831ee975e584d6718,27.0,-1.0
613073b5627bfbae31cd1b9b,48.0,1.0
6116270631ee975e584d4038,78.0,-1.0
6130befe4a00cdf42425ca6e,50.0,1.0
611628da31ee975e584d63ad,32.0,1.0
6130c2474a00cdf424260642,49.0,-1.0
6130c47a4a00cdf424262f3a,49.0,-1.0
6116265631ee975e584d32bd,58.0,-1.0
61307413627bfbae31cd228a,46.0,1.0
6130be8e4a00cdf42425c239,89.0,-1.0
6116255f31ee975e584d2085,83.0,-1.0
6130bf0c4a00cdf42425cb61,88.0,1.0
611627ce31ee975e584d4f4e,49.0,1.0
613fea99bba4618becad8bf1,24.0,1.0
6194da5b609d25628d41e2ba,71.0,-1.0
6130bd3a4a00cdf42425aa66,48.0,1.0
611627fe31ee975e584d52da,64.0,1.0
6116254131ee975e584d1e30,79.0,1.0
6116269e31ee975e584d3806,59.0,1.0
6194da09609d25628d41e05a,47.0,1.0
611625c731ee975e584d2828,30.0,1.0
61307336627bfbae31cd121a,55.0,1.0
6116278131ee975e584d4974,72.0,1.0
6130c2384a00cdf42426053b,51.0,1.0
6116286b31ee975e584d5b0d,44.0,1.0
6130bfe64a00cdf42425db1c,36.0,-1.0
613074ad627bfbae31cd2e80,50.0,1.0
613febd9bba4618becad983f,62.0,1.0
6130c0e24a00cdf42425ecb4,45.0,-1.0
611625c331ee975e584d27d9,83.0,1.0
6130c2f64a00cdf42426124d,19.0,1.0
6130bef54a00cdf42425c9c2,68.0,1.0
613fecfcbba4618becada394,77.0,1.0
611627bf31ee975e584d4e3e,62.0,1.0
611628f431ee975e584d659c,30.0,-1.0
6130bdee4a00cdf42425b71d,28.0,1.0
611628d531ee975e584d6355,66.0,-1.0
611626bf31ee975e584d3a99,76.0,-1.0
6130bd224a00cdf42425a89b,68.0,1.0
6130c47d4a00cdf424262f6d,60.0,-1.0
6130c02d4a00cdf42425e01a,72.0,-1.0
6130bd4a4a00cdf42425ab91,53.0,-1.0
613fee83bba4618becadb327,60.0,-1.0
6116298e31ee975e584d71a0,89.0,1.0
6116268731ee975e584d3646,80.0,1.0
6116269631ee975e584d3768,73.0,-1.0
611626ea31ee975e584d3e21,70.0,-1.0
6194d6ed609d25628d41c93e,45.0,-1.0
611625c431ee975e584d27e2,78.0,-1.0
6130c1814a00cdf42425f80c,78.0,1.0
6130c1014a00cdf42425ef03,66.0,-1.0
611625ce31ee975e584d289b,52.0,-1.0
6130c3584a00cdf424261947,63.0,-1.0
6130c1bd4a00cdf42425fc63,72.0,-1.0
6130c1f74a00cdf424260069,77.0,1.0
6130bfb44a00cdf42425d767,46.0,-1.0
6116298831ee975e584d7128,59.0,1.0
6116287e31ee975e584d5caa,56.0,1.0
6130c0324a00cdf42425e068,63.0,1.0
6130bdcf4a00cdf42425b50a,59.0,-1.0
6116268d31ee975e584d36b6,67.0,1.0
6194d763609d25628d41ccb0,54.0,1.0
6194d61c609d25628d41c324,43.0,-1.0
613fed64bba4618becada7a5,87.0,-1.0
6130731d627bfbae31cd1024,59.0,1.0
6130c3714a00cdf424261b15,52.0,-1.0
6116288231ee975e584d5cf0,47.0,1.0
611627f331ee975e584d5211,57.0,1.0
6130c2684a00cdf4242608c0,82.0,-1.0
6130c0604a00cdf42425e398,67.0,-1.0
6116277231ee975e584d484f,62.0,1.0
613febb4bba4618becad96cc,85.0,1.0
6116263231ee975e584d3023,54.0,1.0
6116271531ee975e584d4152,61.0,1.0
6130c1fb4a00cdf4242600c1,48.0,1.0
613feaacbba4618becad8cac,24.0,-1.0
613fecb1bba4618becada098,76.0,1.0
6130c3854a00cdf424261c8f,78.0,1.0
611627f831ee975e584d526b,58.0,1.0
6130740f627bfbae31cd222c,64.0,-1.0
6116279131ee975e584d4abd,52.0,1.0
6194d90a609d25628d41d8f9,69.0,1.0
6130bde44a00cdf42425b65f,73.0,1.0
61307458627bfbae31cd27ea,73.0,-1.0
61307426627bfbae31cd23fd,74.0,-1.0
613fed39bba4618becada5e6,50.0,1.0
6116271b31ee975e584d41cb,74.0,1.0
6116254b31ee975e584d1eec,67.0,1.0
613073e6627bfbae31cd1f38,66.0,-1.0
6194d64a609d25628d41c47f,81.0,1.0
6130bd2f4a00cdf42425a9a2,53.0,1.0
6130c0784a00cdf42425e522,60.0,1.0
6194d5aa609d25628d41bfd5,50.0,1.0
613feaf3bba4618becad8f51,42.0,-1.0
61307472627bfbae31cd29da,24.0,1.0
6130be474a00cdf42425bd52,73.0,1.0
6194da8f609d25628d41e439,35.0,1.0
6130c3084a00cdf424261395,21.0,-1.0
6130c1454a00cdf42425f3ce,74.0,-1.0
6130c0754a00cdf42425e4f8,71.0,1.0
6130c31b4a00cdf4242614ed,62.0,-1.0
6130bd714a00cdf42425ae52,70.0,1.0
6130bf174a00cdf42425cc23,84.0,1.0
6116258b31ee975e584d23c3,51.0,-1.0
613fee3cbba4618becadb057,67.0,1.0
6130c0e24a00cdf42425ecc0,7.0,-1.0
611626a831ee975e584d38c6,82.0,-1.0
6194d597609d25628d41bf51,68.0,1.0
6130bed24a00cdf42425c73b,62.0,1.0
6130c0b84a00cdf42425e991,48.0,1.0
6116259c31ee975e584d2506,55.0,-1.0
6116259731ee975e584d249c,24.0,1.0
6130c15c4a00cdf42425f56b,73.0,1.0
61307469627bfbae31cd2938,70.0,-1.0
613feb40bba4618becad9244,83.0,1.0
6130c1f84a00cdf42426007b,68.0,1.0
6130bea04a00cdf42425c38f,60.0,-1.0
6130bfb84a00cdf42425d7ba,54.0,1.0
6116263931ee975e584d30a8,55.0,1.0
6116293d31ee975e584d6b62,78.0,1.0
611628c231ee975e584d61d0,66.0,1.0
6116272b31ee975e584d42f5,29.0,-1.0
611625b931ee975e584d2720,33.0,-1.0
6130be014a00cdf42425b89c,62.0,1.0
6116263131ee975e584d3009,74.0,1.0
613feb97bba4618becad95a1,52.0,-1.0
61307490627bfbae31cd2c3e,82.0,-1.0
611626b631ee975e584d39d4,63.0,1.0
6130bf204a00cdf42425ccca,55.0,1.0
611625fc31ee975e584d2c01,60.0,-1.0
613feae2bba4618becad8eae,64.0,1.0
613fec38bba4618becad9c01,60.0,-1.0
61307490627bfbae31cd2c43,56.0,1.0
6116284531ee975e584d5805,55.0,1.0
6130bec94a00cdf42425c694,53.0,-1.0
6116277431ee975e584d4877,79.0,-1.0
61307448627bfbae31cd26a7,78.0,-1.0
6194dacb609d25628d41e5fa,85.0,1.0
6116293531ee975e584d6abe,84.0,-1.0
6130bd714a00cdf42425ae4e,57.0,1.0
6116290131ee975e584d66a0,58.0,-1.0
6130be374a00cdf42425bc4b,36.0,-1.0
6116298e31ee975e584d719a,55.0,1.0
611627a131ee975e584d4bf2,65.0,1.0
613fed96bba4618becada9b3,68.0,1.0
6116292f31ee975e584d6a4f,82.0,-1.0
6194d811609d25628d41d1b5,23.0,1.0
611625d031ee975e584d28d3,70.0,1.0
613feaacbba4618becad8cae,77.0,-1.0
6194d802609d25628d41d142,68.0,1.0
613fedecbba4618becadad33,72.0,-1.0
6116261c31ee975e584d2e6e,63.0,-1.0
6194d7bc609d25628d41cf3a,59.0,1.0
6130c2f64a00cdf42426125b,68.0,-1.0
6130beb64a00cdf42425c522,63.0,-1.0
6130beaa4a00cdf42425c449,53.0,-1.0
6130745d627bfbae31cd283d,77.0,1.0
6194d5c9609d25628d41c0b8,79.0,1.0
6194d7e5609d25628d41d06d,67.0,-1.0
61307449627bfbae31cd26b7,59.0,1.0
6116290531ee975e584d66d2,62.0,1.0
6130bed24a00cdf42425c739,36.0,-1.0
6130bd5b4a00cdf42425acc7,63.0,1.0
6194d803609d25628d41d149,86.0,-1.0
6116270f31ee975e584d40d9,79.0,1.0
6130c0364a00cdf42425e0b3,36.0,1.0
6130bdad4a00cdf42425b2a0,65.0,-1.0
6130be434a00cdf42425bd12,71.0,-1.0
6116275d31ee975e584d46bd,61.0,-1.0
6130c3814a00cdf424261c34,71.0,-1.0
6194d851609d25628d41d395,50.0,-1.0
